level_0,index,tourney_name,surface,tourney_date,player_id,age,opponent_id,score,round,ace,df,svpt,1stIn,1stWon,2ndWon,svGms,bpSaved,bpFaced,result,1stIn(%),1stWon(%),2ndWon(%)
36,36,Doha,Hard,20181231,104527,33.7,111797,6-4 7-6(3),R16,5,1,61,30,28,20,11,0,0,1,49,93,67
45,45,Doha,Hard,20181231,104527,33.7,111575,7-6(7) 6-4,R32,7,1,86,49,36,22,11,4,4,1,57,73,61
248,248,Australian Open,Hard,20190114,104527,33.7,105208,3-6 3-1 RET,R128,3,1,43,21,15,11,7,2,4,1,49,71,52
400,400,Rotterdam,Hard,20190211,104527,33.8,105453,6-2 4-6 6-4,SF,8,1,81,48,37,15,14,4,7,1,59,77,47
403,403,Rotterdam,Hard,20190211,104527,33.8,133430,6-4 7-6(4),QF,3,0,64,32,25,19,11,0,2,1,50,78,59
408,408,Rotterdam,Hard,20190211,104527,33.8,105683,6-4 7-6(4),R16,8,1,63,33,30,20,11,1,1,1,52,91,69
419,419,Rotterdam,Hard,20190211,104527,33.8,105332,7-6(4) 6-1,R32,4,1,62,39,28,12,9,1,2,1,63,72,55
526,526,Acapulco,Hard,20190225,104527,33.9,105449,7-6(5) 6-4,R16,9,1,74,41,34,18,11,2,2,1,55,83,56
534,534,Acapulco,Hard,20190225,104527,33.9,105992,6-4 7-6(6),R32,9,1,65,42,37,12,11,0,1,1,65,88,55
657,657,Indian Wells Masters,Hard,20190304,104527,33.9,105916,6-4 6-7(5) 7-5,R64,5,4,142,87,59,23,17,21,25,1,61,68,45
689,689,Indian Wells Masters,Hard,20190304,104527,33.9,105554,6-7(4) 6-3 6-3,R128,8,0,90,53,44,18,15,7,9,1,59,83,49
898,898,Monte Carlo Masters,Clay,20190415,104527,34,106298,7-5 6-3,R64,7,3,59,28,24,19,11,5,6,1,47,86,68
1043,1043,Madrid Masters,Clay,20190506,104527,34.1,105453,6-3 7-6(3),R16,9,1,62,38,31,18,11,1,1,1,61,82,78
1058,1058,Madrid Masters,Clay,20190506,104527,34.1,105550,6-3 6-4,R32,2,2,77,50,37,14,10,5,5,1,65,74,56
1080,1080,Madrid Masters,Clay,20190506,104527,34.1,105732,6-2 6-3,R64,3,2,45,22,16,20,9,0,0,1,49,73,95
1228,1228,Roland Garros,Clay,20190527,104527,34.1,106075,6-1 6-7(7) 6-2 6-3,R128,19,0,112,69,53,30,18,3,3,1,62,77,70
1274,1274,Roland Garros,Clay,20190527,104527,34.1,106426,6-1 6-4 6-0,R64,7,1,77,44,32,21,12,5,5,1,57,73,66
1297,1297,Roland Garros,Clay,20190527,104527,34.1,105777,7-6(5) 7-6(4) 7-6(8),R32,14,4,126,64,49,37,18,2,4,1,51,77,64
1308,1308,Roland Garros,Clay,20190527,104527,34.1,126774,7-6(6) 5-7 6-4 3-6 8-6,R16,16,3,206,128,91,40,29,22,27,1,62,71,53
1429,1429,Queen's Club,Grass,20190617,104527,34.2,105554,6-3 6-4,R32,7,1,55,31,26,17,10,2,2,1,56,84,74
1507,1507,Wimbledon,Grass,20190701,104527,34.2,105074,6-3 6-2 6-2,R128,7,4,73,42,32,24,13,0,0,1,58,76,89
1922,1922,Canada Masters,Hard,20190805,104527,34.3,105777,6-4 6-4,R64,12,2,61,36,31,10,10,1,2,1,59,86,43
1971,1971,Cincinnati Masters,Hard,20190812,104527,34.3,105777,5-7 6-4 7-6(4),R64,10,0,108,55,40,31,17,4,8,1,51,73,58
2039,2039,US Open,Hard,20190826,104527,34.4,206173,6-3 7-6(4) 4-6 6-3,R128,15,6,148,92,66,29,22,10,14,1,62,72,58
2101,2101,US Open,Hard,20190826,104527,34.4,104871,6-4 6-3 6-7(3) 6-3,R64,19,2,118,62,50,40,22,2,2,1,53,81,74
2130,2130,US Open,Hard,20190826,104527,34.4,103893,6-4 7-6(9) 7-6(4),R32,24,3,126,67,54,32,19,11,13,1,53,81,57
2145,2145,US Open,Hard,20190826,104527,34.4,104925,6-4 7-5 2-1 RET,R16,9,3,70,38,32,18,12,4,5,1,54,84,62
2386,2386,Antwerp,Hard,20191014,104527,34.5,206173,6-3 6-2,SF,8,1,46,26,21,13,9,1,2,1,57,81,68
2389,2389,Antwerp,Hard,20191014,104527,34.5,104468,6-3 6-7(6) 6-2,QF,5,3,98,60,43,21,14,2,3,1,61,72,60
2394,2394,Antwerp,Hard,20191014,104527,34.5,103852,6-7(4) 6-4 7-6(4),R16,17,2,105,72,61,22,17,3,3,1,69,85,71
2473,2473,Basel,Hard,20191021,104527,34.5,126207,6-3 3-6 7-5,R16,14,2,83,52,45,17,15,4,5,1,63,87,59
2483,2483,Basel,Hard,20191021,104527,34.5,104655,6-3 6-4,R32,10,0,51,31,28,14,10,0,0,1,61,90,70
2555,2555,Paris Masters,Hard,20191028,104527,34.5,105227,7-6(3) 7-6(5),R32,10,2,91,58,45,17,12,7,8,1,64,78,55
2869,2869,Australian Open,Hard,20180115,104527,32.8,105575,6-3 6-4 2-6 7-6(2),R128,15,5,134,67,48,36,20,5,9,1,50,72,58
3133,3133,Sofia,Hard,20180205,104527,32.8,105373,4-6 6-2 6-3,R16,16,4,85,50,42,17,14,5,6,1,59,84,55
3137,3137,Sofia,Hard,20180205,104527,32.8,104678,6-1 7-6(3),QF,4,3,72,40,30,17,10,1,2,1,56,75,59
4057,4057,Geneva,Clay,20180521,104527,33.1,111577,6-3 6-4,R16,6,2,56,37,30,13,10,0,0,1,66,81,76
4319,4319,Queen's Club,Grass,20180618,104527,33.2,111815,6-2 6-3,R32,13,2,48,29,25,11,9,0,0,1,60,86,65
4421,4421,Wimbledon,Grass,20180702,104527,33.2,105777,1-6 7-6(3) 7-6(5) 6-4,R128,9,2,136,87,71,17,20,10,14,1,64,82,36
4802,4802,Canada Masters,Hard,20180806,104527,33.3,106401,1-6 7-5 7-5,R64,13,4,98,51,40,23,15,4,6,1,52,78,53
4819,4819,Canada Masters,Hard,20180806,104527,33.3,105916,1-6 7-6(2) 7-6(10),R32,4,2,108,70,49,20,15,4,8,1,65,70,56
4839,4839,Cincinnati Masters,Hard,20180813,104527,33.3,106043,6-2 4-6 6-3,R64,6,3,78,47,37,14,13,3,5,1,60,79,50
4862,4862,Cincinnati Masters,Hard,20180813,104527,33.3,105453,6-4 6-4,R32,8,2,52,31,25,13,10,0,1,1,60,81,68
4877,4877,Cincinnati Masters,Hard,20180813,104527,33.3,105916,6-4 6-3,R16,3,1,51,36,31,9,10,0,0,1,71,86,64
4968,4968,US Open,Hard,20180827,104527,33.4,105777,6-3 6-2 7-5,R128,6,3,111,68,46,25,15,7,8,1,61,68,62
5016,5016,US Open,Hard,20180827,104527,33.4,200005,7-6(5) 4-6 6-3 7-5,R64,6,4,136,69,50,38,22,7,11,1,51,72,60
5143,5143,St. Petersburg,Hard,20180917,104527,33.4,105379,7-5 7-6(5),R32,5,5,83,43,31,24,12,4,5,1,52,72,69
5154,5154,St. Petersburg,Hard,20180917,104527,33.4,111575,7-6(10) 7-6(1),R16,6,4,89,44,32,27,12,5,7,1,49,73,66
5161,5161,St. Petersburg,Hard,20180917,104527,33.4,106000,6-3 6-4,QF,6,0,55,38,27,12,10,3,4,1,69,71,71
5264,5264,Tokyo,Hard,20181001,104527,33.5,126203,6-3 6-4,R32,10,2,53,32,31,12,10,2,2,1,60,97,63
6702,6702,Rome Masters,Clay,20220509,104527,37.1,111513,7-6(8) 3-6 6-4,R32,7,4,89,49,39,23,15,1,3,1,55,80,64
6719,6719,Rome Masters,Clay,20220509,104527,37.1,124187,3-6 7-5 6-2,R64,8,2,98,52,36,27,14,8,10,1,53,69,61
6907,6907,Queen's Club,Grass,20220613,104527,37.2,126207,7-6(2) 6-7(6) 7-6(5),R32,22,2,132,76,68,24,18,6,7,1,58,89,44
7784,7784,Doha,Hard,20200106,104527,34.7,105379,6-3 6-4,QF,5,0,58,29,27,16,10,2,2,1,50,93,55
7788,7788,Doha,Hard,20200106,104527,34.7,104871,6-3 6-4,R16,12,1,61,35,27,15,10,6,7,1,57,77,60
7885,7885,Australian Open,Hard,20200120,104527,34.8,106000,7-5 6-7(4) 6-4 6-4,R128,21,1,119,70,57,36,22,2,2,1,59,81,75
7937,7937,Australian Open,Hard,20200120,104527,34.8,104312,4-6 7-5 6-3 3-6 6-4,R64,19,4,138,83,66,29,25,0,5,1,60,80,57
7962,7962,Australian Open,Hard,20200120,104527,34.8,104545,6-4 4-1 RET,R32,8,0,46,21,18,16,8,3,3,1,46,86,64
7975,7975,Australian Open,Hard,20200120,104527,34.8,106421,6-2 2-6 4-6 7-6(2) 6-2,R16,18,1,138,95,72,22,23,5,8,1,69,76,52
8249,8249,Acapulco,Hard,20200224,104527,34.9,124079,6-4 6-4,R16,9,3,53,29,26,8,10,0,2,1,55,90,38
8259,8259,Acapulco,Hard,20200224,104527,34.9,126207,6-3 6-7(4) 7-6(1),R32,35,1,116,72,67,17,17,9,9,1,62,93,40
8663,8663,Roland Garros,Clay,20200928,104527,35.5,104918,6-1 6-3 6-2,R128,9,1,65,30,26,23,12,3,3,1,46,87,68
8707,8707,Roland Garros,Clay,20200928,104527,35.5,136440,6-3 6-2 3-6 6-1,R64,6,1,111,69,51,24,17,5,6,1,62,74,59
8817,8817,St Petersburg,Hard,20201012,104527,35.5,105539,6-1 3-6 6-3,R16,7,2,76,51,40,14,13,5,6,1,67,78,61
8831,8831,St Petersburg,Hard,20201012,104527,35.5,105554,3-6 7-6(3) 7-5,R32,7,0,100,68,48,15,17,3,7,1,68,71,47
8930,8930,Paris Masters,Hard,20201102,104527,35.6,126094,1-6 6-4 6-3,R16,12,2,80,53,36,16,13,3,6,1,66,68,64
8941,8941,Paris Masters,Hard,20201102,104527,35.6,126205,4-6 7-6(3) 6-2,R32,8,3,122,81,54,18,15,11,16,1,66,67,47
8959,8959,Paris Masters,Hard,20201102,104527,35.6,105554,6-3 7-6(3),R64,8,1,67,40,33,18,11,2,2,1,60,82,69
9128,9128,Madrid Masters,Hard,20081012,104527,23.5,104259,3-6 7-5 7-6(5),R32,15,1,96,61,47,24,17,2,4,1,64,77,71
9374,9374,Gstaad,Clay,20080707,104527,23.2,104219,7-6(6) 5-7 7-6(3),R16,13,5,111,68,54,26,18,3,4,1,61,79,68
9380,9380,Gstaad,Clay,20080707,104527,23.2,103084,4-6 6-4 7-6(2),QF,6,6,91,60,44,16,16,2,6,1,66,73,64
10024,10024,Indian Wells Masters,Hard,20080313,104527,22.9,105028,7-5 4-6 6-4,R128,11,3,101,57,37,25,16,4,8,1,56,65,61
10056,10056,Indian Wells Masters,Hard,20080313,104527,22.9,104607,2-6 7-6(3) 6-4,R64,4,4,101,63,45,14,15,5,10,1,62,71,41
10078,10078,Indian Wells Masters,Hard,20080313,104527,22.9,104571,6-3 6-7(1) 6-0,R32,5,3,81,41,33,21,14,1,3,1,51,80,57
10089,10089,Indian Wells Masters,Hard,20080313,104527,22.9,102703,6-1 5-7 6-4,R16,4,0,85,49,39,18,15,2,5,1,58,80,50
10192,10192,Hamburg Masters,Clay,20080511,104527,23.1,103252,6-3 6-3,R64,0,2,68,38,28,15,9,6,7,1,56,74,54
10262,10262,Rome Masters,Clay,20080505,104527,23.1,103498,6-7(5) 6-2 6-1,R64,5,5,90,58,37,13,13,9,13,1,64,64,48
10278,10278,Rome Masters,Clay,20080505,104527,23.1,104918,6-2 7-6(5),R32,1,1,70,51,34,14,10,1,2,1,73,67,78
10286,10286,Rome Masters,Clay,20080505,104527,23.1,103507,6-4 6-3,R16,3,0,48,32,24,12,10,0,1,1,67,75,75
10290,10290,Rome Masters,Clay,20080505,104527,23.1,103484,6-7(5) 7-6(5) 6-1,QF,4,2,99,66,48,20,15,3,6,1,67,73,65
10292,10292,Rome Masters,Clay,20080505,104527,23.1,104053,3-0 RET,SF,1,1,12,7,5,3,2,0,0,1,58,71,75
10369,10369,Canada Masters,Hard,20080721,104527,23.3,104620,6-4 7-6(4),R64,4,1,56,36,28,13,11,0,2,1,64,78,68
10388,10388,Canada Masters,Hard,20080721,104527,23.3,103498,6-3 6-4,R32,0,3,68,47,35,11,10,6,6,1,69,74,61
10538,10538,Barcelona,Clay,20080428,104527,23,104445,6-3 6-3,R64,1,1,51,26,18,15,9,3,5,1,51,69,62
10557,10557,Barcelona,Clay,20080428,104527,23,103393,6-3 6-4,R32,5,2,58,37,31,10,10,2,2,1,64,84,53
10568,10568,Barcelona,Clay,20080428,104527,23,103900,6-3 6-1,R16,1,1,59,32,20,19,8,9,10,1,54,62,73
10573,10573,Barcelona,Clay,20080428,104527,23,103656,6-3 6-7(6) 6-4,QF,2,4,118,64,42,30,16,4,6,1,54,66,60
10730,10730,Doha,Hard,20071231,104527,22.7,103252,6-2 6-2,R32,5,0,46,23,19,12,8,0,1,1,50,83,52
10737,10737,Doha,Hard,20071231,104527,22.7,103294,6-2 7-5,R16,10,1,68,38,29,15,10,3,4,1,56,76,52
10742,10742,Doha,Hard,20071231,104527,22.7,102860,6-3 6-0,QF,4,0,39,23,20,12,8,0,0,1,59,87,75
10744,10744,Doha,Hard,20071231,104527,22.7,103344,7-6(1) 6-4,SF,8,4,58,34,30,17,11,0,0,1,59,88,85
10844,10844,Marseille,Hard,20080211,104527,22.8,103206,3-6 6-4 6-4,R32,5,1,103,65,44,21,15,3,5,1,63,68,57
11001,11001,Roland Garros,Clay,20080525,104527,23.1,104259,6-3 6-4 6-3,R128,7,3,79,52,36,17,14,3,6,1,66,69,71
11061,11061,Roland Garros,Clay,20080525,104527,23.1,105227,7-6(3) 7-6(4) 6-1,R64,3,1,103,62,43,26,16,2,6,1,60,69,65
11174,11174,Wimbledon,Grass,20080623,104527,23.2,103228,6-3 6-2 7-5,R128,9,5,78,45,40,19,15,2,3,1,58,89,68
11226,11226,Wimbledon,Grass,20080623,104527,23.2,105223,7-6(5) 6-3 7-5,R64,14,2,98,58,44,23,16,3,5,1,59,76,61
11252,11252,Wimbledon,Grass,20080623,104527,23.2,104999,7-5 6-1 RET,R32,8,4,69,39,30,17,10,4,4,1,57,77,65
11302,11302,US Open,Hard,20080825,104527,23.4,104620,7-6(5) 6-3 6-3,R128,8,4,110,72,55,20,15,7,8,1,65,76,59
11354,11354,US Open,Hard,20080825,104527,23.4,104639,6-4 7-6(6) 6-2,R64,17,5,108,60,47,25,15,7,9,1,56,78,58
11380,11380,US Open,Hard,20080825,104527,23.4,104262,5-7 6-7(4) 6-4 6-0 6-4,R32,10,2,153,78,56,36,25,8,15,1,51,72,49
11510,11510,Australian Open,Hard,20080114,104527,22.7,103898,6-3 6-3 6-3,R128,14,3,78,45,38,17,14,1,3,1,58,84,57
11838,11838,Beijing Olympics,Hard,20080811,104527,23.3,104433,4-6 6-3 6-2,R64,3,3,73,40,32,21,14,1,3,1,55,80,70
11888,11888,Madrid Masters,Clay,20090510,104527,24.1,104192,6-2 6-0,R64,2,2,38,25,18,9,7,4,5,1,66,72,82
11907,11907,Madrid Masters,Clay,20090510,104527,24.1,104871,6-4 7-5,R32,12,0,63,39,29,17,11,2,3,1,62,74,71
12127,12127,Gstaad,Clay,20090726,104527,24.3,105643,6-4 7-5,R32,4,7,77,45,31,16,11,6,9,1,58,69,64
12257,12257,Basel,Hard,20091102,104527,24.5,103344,6-7(5) 6-3 6-4,R32,15,4,95,57,46,23,16,4,6,1,60,81,68
12267,12267,Basel,Hard,20091102,104527,24.5,103813,7-5 2-6 6-1,R16,10,2,78,47,37,13,14,0,3,1,60,79,45
12284,12284,Tokyo,Hard,20091005,104527,24.5,104545,6-4 6-4,R32,8,2,55,30,29,14,10,1,1,1,55,97,61
12296,12296,Tokyo,Hard,20091005,104527,24.5,103752,6-3 6-2,R16,9,1,47,31,27,10,9,1,1,1,66,87,67
12644,12644,Miami Masters,Hard,20090325,104527,23.9,104312,7-5 7-5,R64,12,3,88,42,31,23,12,10,12,1,48,74,53
12674,12674,Miami Masters,Hard,20090325,104527,23.9,104214,4-6 6-3 6-3,R32,9,4,107,61,47,22,14,8,9,1,57,77,52
12747,12747,Indian Wells Masters,Hard,20090312,104527,23.9,104312,6-1 6-3,R64,6,4,70,34,28,17,8,9,9,1,49,82,53
12773,12773,Indian Wells Masters,Hard,20090312,104527,23.9,105023,2-6 7-5 7-6(8),R32,4,2,105,52,42,31,16,2,4,1,50,81,61
12851,12851,Monte Carlo Masters,Clay,20090412,104527,24,104678,6-2 6-3,R64,0,1,44,25,19,12,9,1,3,1,57,76,67
12868,12868,Monte Carlo Masters,Clay,20090412,104527,24,103506,2-6 7-5 6-2,R32,0,1,92,54,37,18,14,5,9,1,59,69,49
12877,12877,Monte Carlo Masters,Clay,20090412,104527,24,103819,6-4 7-5,R16,0,1,77,48,33,17,11,3,4,1,62,69,61
12881,12881,Monte Carlo Masters,Clay,20090412,104527,24,104676,6-2 6-4,QF,6,4,51,33,27,9,9,3,4,1,65,82,64
12945,12945,Rome Masters,Clay,20090427,104527,24,103857,6-3 6-4,R64,5,4,68,41,28,16,10,5,6,1,60,68,70
12964,12964,Rome Masters,Clay,20090427,104527,24,104022,6-3 7-6(5),R32,1,2,61,36,24,18,10,2,4,1,59,67,78
13064,13064,Canada Masters,Hard,20090810,104527,24.3,103017,6-4 6-1,R64,4,2,41,17,17,15,8,0,0,1,41,100,68
13088,13088,Canada Masters,Hard,20090810,104527,24.3,104979,7-5 6-4,R32,2,2,58,30,25,21,11,1,1,1,52,83,81
13261,13261,Barcelona,Clay,20090420,104527,24,104022,7-5 6-1,R32,6,1,71,45,31,16,10,9,10,1,63,69,64
13639,13639,Shanghai Masters,Hard,20091011,104527,24.5,103997,2-6 7-6(5) 7-6(3),R64,12,1,115,66,49,31,16,5,7,1,57,74,65
13657,13657,Shanghai Masters,Hard,20091011,104527,24.5,104053,3-4 RET,R32,2,2,25,13,9,7,3,2,2,1,52,69,70
13773,13773,Roland Garros,Clay,20090525,104527,24.1,103534,6-3 5-7 2-6 6-4 6-4,R128,6,3,133,94,69,15,24,6,13,1,71,73,42
13831,13831,Roland Garros,Clay,20090525,104527,24.1,103454,6-1 6-1 6-2,R64,11,2,53,33,31,14,11,0,0,1,62,94,78
13940,13940,Wimbledon,Grass,20090622,104527,24.2,104724,7-5 6-4 6-1,R128,11,0,89,54,43,20,14,6,6,1,61,80,57
13994,13994,Wimbledon,Grass,20090622,104527,24.2,103506,6-3 6-2 6-2,R64,10,3,67,38,33,21,13,3,3,1,57,87,81
14020,14020,Wimbledon,Grass,20090622,104527,24.2,105028,5-7 7-5 6-3 6-3,R32,17,4,123,75,62,20,21,2,5,1,61,83,45
14289,14289,Australian Open,Hard,20090119,104527,23.8,104371,6-1 2-6 7-5 7-6(9),R128,4,6,126,74,50,25,20,8,14,1,59,68,54
16332,16332,Australian Open,Hard,20210208,104527,35.8,105155,6-3 6-2 6-4,R128,7,2,74,41,36,21,14,0,0,1,55,88,68
16937,16937,Murray River Open,Hard,20210201,104527,35.8,105062,4-6 6-3 6-1,R32,14,0,84,52,42,15,13,4,5,1,62,81,47
16945,16945,Murray River Open,Hard,20210201,104527,35.8,106109,6-4 4-6 7-6(5),R16,8,3,125,65,46,32,16,9,12,1,52,71,56
23439,23439,Chennai,Hard,20100104,104527,24.7,103523,6-1 6-4,R32,5,3,45,26,22,14,9,0,0,1,58,85,88
23453,23453,Chennai,Hard,20100104,104527,24.7,103188,6-3 6-4,R16,5,4,63,33,24,17,10,2,3,1,52,73,65
23460,23460,Chennai,Hard,20100104,104527,24.7,103582,7-6(5) 6-4,QF,6,2,69,41,33,15,11,4,5,1,59,80,58
23463,23463,Chennai,Hard,20100104,104527,24.7,104534,6-4 2-6 7-5,SF,2,3,88,44,27,27,15,3,6,1,50,61,66
23594,23594,Australian Open,Hard,20100118,104527,24.8,104198,6-3 6-3 6-2,R128,6,4,74,43,36,20,13,3,3,1,58,84,74
23636,23636,Australian Open,Hard,20100118,104527,24.8,103857,6-3 6-2 6-2,R64,12,5,93,49,43,18,13,3,3,1,53,88,46
24176,24176,Miami Masters,Hard,20100324,104527,24.9,104731,6-4 7-5,R64,2,0,64,34,27,18,11,4,5,1,53,79,60
24241,24241,Casablanca,Clay,20100405,104527,25,105373,6-4 0-6 6-4,R16,4,1,80,60,38,11,13,4,8,1,75,63,58
24249,24249,Casablanca,Clay,20100405,104527,25,105149,6-3 6-1,QF,6,0,39,22,19,13,8,0,0,1,56,86,76
24253,24253,Casablanca,Clay,20100405,104527,25,103808,6-4 3-6 6-4,SF,7,3,93,60,42,17,15,6,9,1,65,70,57
24255,24255,Casablanca,Clay,20100405,104527,25,103812,6-2 6-3,F,3,2,57,30,24,13,9,4,5,1,53,80,52
24285,24285,Monte Carlo Masters,Clay,20100411,104527,25,103812,6-2 6-4,R64,11,1,50,33,30,9,9,3,3,1,66,91,56
24308,24308,Monte Carlo Masters,Clay,20100411,104527,25,105208,6-1 6-4,R32,5,1,64,43,32,12,9,3,3,1,67,74,60
24403,24403,Rome Masters,Clay,20100425,104527,25,103781,6-1 6-2,R64,6,0,38,22,19,13,8,0,0,1,58,86,81
24423,24423,Rome Masters,Clay,20100425,104527,25,104607,2-6 6-3 7-6(6),R32,4,3,106,66,43,21,15,7,11,1,62,65,57
24435,24435,Rome Masters,Clay,20100425,104527,25,104417,6-3 6-2,R16,8,2,48,25,23,16,9,2,2,1,52,92,76
24495,24495,Belgrade,Clay,20100503,104527,25,103035,6-1 6-4,R16,6,2,49,20,17,20,9,2,2,1,41,85,74
24500,24500,Belgrade,Clay,20100503,104527,25,104678,7-5 6-7(3) 7-6(6),QF,4,4,127,75,55,32,18,5,5,1,59,73,67
24534,24534,Madrid Masters,Clay,20100509,104527,25.1,104719,6-4 6-4,R64,3,2,70,36,20,15,10,6,10,1,51,56,47
24557,24557,Madrid Masters,Clay,20100509,104527,25.1,104919,6-4 4-2 RET,R32,3,1,42,28,23,7,8,1,2,1,67,82,54
24641,24641,Roland Garros,Clay,20100524,104527,25.1,104225,6-1 6-3 6-3,R128,10,3,66,39,36,18,13,3,3,1,59,92,75
24703,24703,Roland Garros,Clay,20100524,104527,25.1,104676,6-1 6-4 6-4,R64,14,4,78,43,36,23,14,1,1,1,55,84,74
24734,24734,Roland Garros,Clay,20100524,104527,25.1,104926,6-3 6-4 6-1,R32,7,3,79,46,32,20,13,3,4,1,58,70,67
25324,25324,Canada Masters,Hard,20100809,104527,25.3,104433,6-1 6-4,R64,5,2,58,32,28,12,9,3,3,1,55,88,50
25381,25381,Cincinnati Masters,Hard,20100815,104527,25.3,104597,6-3 6-3,R64,8,2,52,28,24,15,9,3,3,1,54,86,68
25499,25499,US Open,Hard,20100830,104527,25.4,105062,6-3 6-2 6-2,R128,10,4,67,40,35,18,13,0,0,1,60,88,78
25553,25553,US Open,Hard,20100830,104527,25.4,103428,7-5 6-3 6-4,R64,13,2,103,47,42,29,16,7,8,1,46,89,54
25580,25580,US Open,Hard,20100830,104527,25.4,104918,6-7(3) 7-6(4) 6-3 6-3,R32,13,5,136,71,56,29,21,5,10,1,52,79,48
25594,25594,US Open,Hard,20100830,104527,25.4,105023,7-6(9) 6-7(5) 7-5 4-6 6-4,R16,18,5,199,103,80,54,28,12,15,1,52,78,59
25774,25774,Shanghai Masters,Hard,20101010,104527,25.5,104468,6-4 6-1,R64,2,3,50,22,17,18,8,2,2,1,44,77,72
