level_0,index,tourney_name,surface,tourney_date,player_id,age,opponent_id,score,round,ace,df,svpt,1stIn,1stWon,2ndWon,svGms,bpSaved,bpFaced,result,1stIn(%),1stWon(%),2ndWon(%)
25858,25858,Stockholm,Hard,20101018,104527,25.5,104312,6-2 6-2,R32,7,0,48,34,27,5,8,6,7,1,71,79,36
25869,25869,Stockholm,Hard,20101018,104527,25.5,104898,7-5 6-7(6) 6-4,R16,12,2,120,77,58,23,17,10,11,1,64,75,56
25980,25980,Valencia,Hard,20101031,104527,25.5,104312,7-6(2) 7-5,R32,9,1,86,56,42,14,12,6,8,1,65,75,48
26038,26038,Paris Masters,Hard,20101107,104527,25.6,104721,6-3 7-5,R64,9,3,63,38,30,17,11,2,2,1,60,79,77
26054,26054,Paris Masters,Hard,20101107,104527,25.6,103344,6-4 6-4,R32,11,0,53,33,27,14,10,1,1,1,62,82,70
29202,29202,Gstaad,Clay,20050704,104527,20.2,103835,6-1 2-6 6-4,R32,4,5,68,36,27,16,13,5,9,1,53,75,59
29214,29214,Gstaad,Clay,20050704,104527,20.2,104269,3-6 6-4 7-6(8),R16,4,2,95,49,40,24,16,6,9,1,52,82,55
29220,29220,Gstaad,Clay,20050704,104527,20.2,102886,6-4 7-6(5),QF,2,3,75,48,38,12,11,5,6,1,64,79,50
29223,29223,Gstaad,Clay,20050704,104527,20.2,103009,7-6(7) 6-4,SF,7,1,82,54,39,15,11,9,10,1,66,72,56
29706,29706,Paris Masters,Carpet,20051031,104527,20.5,103722,6-3 6-4,R64,5,3,57,32,23,17,10,3,4,1,56,72,77
30019,30019,Rotterdam,Hard,20050214,104527,19.8,103206,7-6(5) 6-2,R32,9,3,68,37,29,15,10,2,3,1,54,78,54
30207,30207,Rome Masters,Clay,20050502,104527,20,104607,6-1 6-4,R64,3,2,61,39,26,13,9,3,4,1,64,67,65
30551,30551,Barcelona,Clay,20050418,104527,20,104198,6-3 6-1,R64,5,2,42,22,20,13,8,0,0,1,52,91,72
30575,30575,Barcelona,Clay,20050418,104527,20,103387,1-6 6-3 7-6(3),R32,2,1,75,43,27,22,14,0,4,1,57,63,71
30589,30589,Barcelona,Clay,20050418,104527,20,104076,6-3 6-4,R16,6,0,55,32,25,17,10,0,0,1,58,78,74
31095,31095,Roland Garros,Clay,20050523,104527,20.1,103454,6-7(4) 6-2 6-2 6-4,R128,17,8,121,61,47,36,19,7,8,1,50,77,69
31128,31128,Roland Garros,Clay,20050523,104527,20.1,103484,6-7(9) 5-7 6-1 6-3 6-4,R64,17,11,165,95,65,36,25,10,15,1,58,68,61
31357,31357,US Open,Hard,20050829,104527,20.4,104330,2-6 6-4 7-6(6) 6-7(2) 7-5,R128,25,6,154,89,72,34,27,3,7,1,58,81,58
31401,31401,US Open,Hard,20050829,104527,20.4,103264,3-6 6-4 6-3 6-7(4) 6-1,R64,24,13,149,89,73,28,24,5,8,1,60,82,60
31917,31917,Chennai,Hard,20110103,104527,25.7,103523,6-4 6-4,R32,8,5,56,35,28,13,10,2,2,1,62,80,81
31931,31931,Chennai,Hard,20110103,104527,25.7,105676,7-6(3) 7-6(3),R16,7,2,86,50,35,21,12,4,6,1,58,70,62
31938,31938,Chennai,Hard,20110103,104527,25.7,104898,3-6 6-3 6-3,QF,7,1,82,56,40,14,14,4,6,1,68,71,56
31941,31941,Chennai,Hard,20110103,104527,25.7,104607,6-4 6-1,SF,7,1,50,33,22,12,8,1,1,1,66,67,75
31943,31943,Chennai,Hard,20110103,104527,25.7,103598,7-5 4-6 6-1,F,5,0,90,54,40,22,15,3,5,1,60,74,61
32081,32081,Australian Open,Hard,20110117,104527,25.8,104559,7-6(3) 6-4 6-4,R128,11,5,111,60,48,27,16,1,2,1,54,80,59
32119,32119,Australian Open,Hard,20110117,104527,25.8,105777,7-5 6-3 6-3,R64,8,0,80,43,33,24,15,5,7,1,54,77,65
32138,32138,Australian Open,Hard,20110117,104527,25.8,104792,7-6(4) 6-2 6-3,R32,11,2,95,60,45,19,14,4,6,1,63,75,58
32147,32147,Australian Open,Hard,20110117,104527,25.8,104053,6-3 6-4 6-4,R16,24,2,79,39,36,26,15,3,3,1,49,92,68
32346,32346,Buenos Aires,Clay,20110214,104527,25.8,104122,6-4 3-6 6-3,R32,2,6,94,54,33,19,14,8,13,1,57,61,56
32354,32354,Buenos Aires,Clay,20110214,104527,25.8,103812,6-7(2) 6-1 7-6(4),R16,5,1,101,64,48,22,16,1,2,1,63,75,61
32358,32358,Buenos Aires,Clay,20110214,104527,25.8,104338,7-5 6-3,QF,5,4,91,56,36,18,11,11,13,1,62,64,58
32424,32424,Acapulco,Clay,20110221,104527,25.9,104665,7-6(5) 3-6 6-0,R32,3,3,98,58,38,22,13,9,13,1,59,66,59
32438,32438,Acapulco,Clay,20110221,104527,25.9,104926,5-7 6-3 7-5,R16,2,3,107,71,41,22,16,5,10,1,66,58,67
32572,32572,Indian Wells Masters,Hard,20110310,104527,25.9,103786,3-6 7-6(5) 6-4,R64,3,4,103,63,43,18,15,7,12,1,61,68,50
32590,32590,Indian Wells Masters,Hard,20110310,104527,25.9,105227,7-5 6-3,R32,3,1,58,38,28,15,11,1,2,1,66,74,79
32599,32599,Indian Wells Masters,Hard,20110310,104527,25.9,104607,3-6 6-4 6-4,R16,8,3,94,51,39,19,15,5,9,1,54,76,48
33025,33025,Rome Masters,Clay,20110508,104527,26.1,104926,6-7(5) 6-2 6-4,R64,9,0,92,63,50,16,15,4,5,1,68,79,55
33042,33042,Rome Masters,Clay,20110508,104527,26.1,103835,6-1 3-6 6-2,R32,4,5,91,66,39,10,12,8,12,1,73,59,50
33152,33152,Roland Garros,Clay,20110522,104527,26.1,104227,4-6 6-3 6-4 6-2,R128,6,4,120,76,55,27,19,7,9,1,63,72,68
33196,33196,Roland Garros,Clay,20110522,104527,26.1,105318,6-3 6-2 6-4,R64,10,3,88,51,39,23,14,3,3,1,58,76,68
33218,33218,Roland Garros,Clay,20110522,104527,26.1,104542,4-6 6-7(3) 7-6(5) 6-2 6-3,R32,7,2,177,113,79,37,26,8,12,1,64,70,60
33408,33408,Wimbledon,Grass,20110620,104527,26.2,103808,6-3 6-4 6-4,R128,11,1,78,47,40,21,15,0,0,1,60,85,70
33693,33693,Gstaad,Clay,20110725,104527,26.3,103429,6-3 7-5,R16,9,4,58,27,22,21,11,1,2,1,47,81,78
33843,33843,Canada Masters,Hard,20110808,104527,26.3,103900,6-1 6-4,R64,8,3,45,21,17,16,9,1,2,1,47,81,76
33862,33862,Canada Masters,Hard,20110808,104527,26.3,103188,6-3 6-2,R32,4,3,61,32,26,17,9,2,2,1,52,81,65
33873,33873,Canada Masters,Hard,20110808,104527,26.3,104731,6-4 4-6 6-4,R16,3,4,82,50,42,17,15,1,2,1,61,84,61
34025,34025,US Open,Hard,20110829,104527,26.4,104216,3-6 6-4 6-1 6-3,R128,10,5,98,53,42,26,18,3,6,1,54,79,65
34303,34303,Shanghai Masters,Hard,20111009,104527,26.5,104338,3-6 6-3 6-3,R64,6,6,89,49,32,18,14,4,9,1,55,65,53
34320,34320,Shanghai Masters,Hard,20111009,104527,26.5,105385,6-7(5) 7-6(2) 6-2,R32,9,6,102,64,48,22,16,6,8,1,63,75,69
34461,34461,Basel,Hard,20111031,104527,26.5,104471,6-4 6-4,R32,6,1,55,32,26,16,10,1,1,1,58,81,73
34470,34470,Basel,Hard,20111031,104527,26.5,104898,4-6 6-1 6-2,R16,8,1,75,42,34,19,13,1,2,1,56,81,59
34474,34474,Basel,Hard,20111031,104527,26.5,104252,6-2 6-2,QF,7,3,41,16,15,17,8,0,0,1,39,94,77
35008,35008,Stuttgart,Clay,20070716,104527,22.2,103084,6-7(5) 6-2 1-0 RET,R32,6,3,66,30,22,24,10,4,5,1,45,73,73
35018,35018,Stuttgart,Clay,20070716,104527,22.2,105227,6-4 6-1,R16,2,4,58,28,22,15,9,1,2,1,48,79,58
35023,35023,Stuttgart,Clay,20070716,104527,22.2,103181,6-1 6-4,QF,8,6,55,29,24,12,9,2,3,1,53,83,60
35025,35025,Stuttgart,Clay,20070716,104527,22.2,103428,6-7(2) 6-4 6-1,SF,8,2,98,63,39,20,14,8,11,1,64,62,61
35033,35033,Basel,Hard,20071022,104527,22.5,103900,7-6(5) 6-2,R32,14,0,62,36,33,15,10,1,1,1,58,92,58
35119,35119,New Haven,Hard,20070819,104527,22.3,104339,7-6(4) 6-4,R64,8,2,73,36,30,25,11,3,3,1,49,83,71
35135,35135,New Haven,Hard,20070819,104527,22.3,104792,7-6(5) 6-4,R32,5,4,92,51,38,19,11,10,11,1,55,75,51
35144,35144,New Haven,Hard,20070819,104527,22.3,103990,6-3 6-3,R16,7,3,56,32,27,13,9,3,3,1,57,84,62
35162,35162,Vienna,Hard,20071007,104527,22.5,102967,4-6 6-3 6-4,R32,8,0,95,57,43,24,15,3,4,1,60,75,63
35173,35173,Vienna,Hard,20071007,104527,22.5,103900,5-7 6-3 6-1,R16,7,6,84,48,33,17,14,5,9,1,57,69,57
35178,35178,Vienna,Hard,20071007,104527,22.5,103852,6-7(8) 6-3 6-4,QF,6,2,104,57,44,30,16,8,9,1,55,77,67
35181,35181,Vienna,Hard,20071007,104527,22.5,103507,7-5 6-1,SF,11,4,73,44,30,15,10,3,5,1,60,68,60
35327,35327,Paris Masters,Hard,20071028,104527,22.5,103017,7-5 6-3,R64,8,0,66,42,33,16,11,3,3,1,64,79,67
35343,35343,Paris Masters,Hard,20071028,104527,22.5,103428,6-3 6-1,R32,3,1,54,33,23,14,8,0,0,1,61,70,70
35922,35922,Canada Masters,Hard,20070805,104527,22.3,102703,6-3 3-6 6-1,R64,11,4,80,38,32,22,13,4,5,1,48,84,58
36577,36577,Roland Garros,Clay,20070528,104527,22.1,103105,0-6 5-7 6-2 7-5 6-4,R128,11,4,140,76,53,30,24,1,8,1,54,70,50
36896,36896,US Open,Hard,20070827,104527,22.4,105095,4-6 6-3 4-6 6-4 7-5,R128,15,7,154,73,57,36,26,8,16,1,47,78,49
36934,36934,US Open,Hard,20070827,104527,22.4,103498,6-3 6-3 6-3,R64,13,0,82,44,35,28,14,4,4,1,54,80,74
36953,36953,US Open,Hard,20070827,104527,22.4,104068,5-7 6-4 4-6 6-4 6-3,R32,16,4,150,85,69,30,25,4,7,1,57,81,49
37094,37094,Australian Open,Hard,20070115,104527,21.8,103240,6-1 2-6 6-4 6-2,R128,14,4,114,73,48,22,17,10,14,1,64,66,59
37128,37128,Australian Open,Hard,20070115,104527,21.8,104154,6-4 6-3 6-2,R64,21,2,80,52,44,14,14,1,2,1,65,85,54
37421,37421,Chennai,Hard,20121231,104527,27.7,105649,6-4 6-3,R16,7,0,52,36,29,12,10,0,0,1,69,81,75
37522,37522,Australian Open,Hard,20130114,104527,27.8,105649,6-2 6-4 6-3,R128,3,1,82,52,39,21,14,2,2,1,63,75,72
37582,37582,Australian Open,Hard,20130114,104527,27.8,104735,6-3 7-6(4) RET,R64,11,5,83,44,33,18,11,5,7,1,53,75,53
37612,37612,Australian Open,Hard,20130114,104527,27.8,105023,7-6(6) 7-5 6-4,R32,13,5,105,56,47,28,17,3,4,1,53,84,64
37818,37818,Buenos Aires,Clay,20130218,104527,27.8,103893,6-3 6-3,R32,2,1,59,38,31,10,9,5,5,1,64,82,50
37828,37828,Buenos Aires,Clay,20130218,104527,27.8,104593,6-1 6-4,R16,2,0,52,30,22,15,9,2,3,1,58,73,68
37833,37833,Buenos Aires,Clay,20130218,104527,27.8,105077,7-6(4) 6-4,QF,3,3,72,42,29,16,11,3,6,1,58,69,59
37836,37836,Buenos Aires,Clay,20130218,104527,27.8,104597,6-3 7-5,SF,4,0,65,50,39,12,11,4,4,1,77,78,80
38048,38048,Indian Wells Masters,Hard,20130307,104527,27.9,104639,3-6 6-2 6-1,R64,9,1,63,44,35,11,12,2,3,1,70,80,61
38064,38064,Indian Wells Masters,Hard,20130307,104527,27.9,103720,6-4 7-5,R32,5,4,58,30,23,19,11,3,4,1,52,77,79
38186,38186,Casablanca,Clay,20130408,104527,28,104882,4-6 6-2 6-1,R16,7,4,76,51,35,13,13,0,2,1,67,69,62
38194,38194,Casablanca,Clay,20130408,104527,28,104198,6-1 6-2,QF,5,2,52,25,19,17,8,1,1,1,48,76,68
38249,38249,Monte Carlo Masters,Clay,20130414,104527,28,104797,6-3 7-5,R64,3,0,56,35,28,9,10,3,5,1,62,80,43
38266,38266,Monte Carlo Masters,Clay,20130414,104527,28,103656,6-1 6-1,R32,2,0,44,30,19,12,7,1,1,1,68,63,86
38275,38275,Monte Carlo Masters,Clay,20130414,104527,28,104918,6-1 6-2,R16,5,0,40,26,21,9,7,2,2,1,65,81,64
38375,38375,Estoril,Clay,20130429,104527,28,105077,1-6 6-3 6-4,R16,4,3,76,43,34,17,13,4,6,1,57,79,57
38379,38379,Estoril,Clay,20130429,104527,28,105671,6-4 6-4,QF,2,1,52,35,25,14,10,0,1,1,67,71,88
38381,38381,Estoril,Clay,20130429,104527,28,105807,6-3 3-6 6-1,SF,10,1,80,57,41,14,13,2,3,1,71,72,64
38382,38382,Estoril,Clay,20130429,104527,28,103970,6-1 6-4,F,2,1,42,27,24,12,9,0,0,1,64,89,86
38412,38412,Madrid Masters,Clay,20130505,104527,28.1,105657,6-4 6-4,R64,6,0,47,36,32,8,10,0,0,1,77,89,73
38435,38435,Madrid Masters,Clay,20130505,104527,28.1,105053,6-3 6-3,R32,4,3,48,31,27,9,9,4,5,1,65,87,64
38450,38450,Madrid Masters,Clay,20130505,104527,28.1,105777,3-6 6-4 6-1,R16,3,3,87,62,42,14,13,2,4,1,71,68,64
38458,38458,Madrid Masters,Clay,20130505,104527,28.1,104542,6-2 6-7(9) 6-4,QF,1,1,103,75,53,13,15,3,5,1,73,71,48
38462,38462,Madrid Masters,Clay,20130505,104527,28.1,104607,6-3 4-6 6-4,SF,5,4,88,46,33,23,14,6,8,1,52,72,61
38467,38467,Rome Masters,Clay,20130512,104527,28.1,104122,5-7 6-3 6-3,R64,2,2,91,59,41,14,15,4,8,1,65,69,47
38595,38595,Roland Garros,Clay,20130527,104527,28.1,105217,7-5 6-3 6-7(1) 7-5,R128,9,3,138,95,74,24,23,3,4,1,69,78,60
38646,38646,Roland Garros,Clay,20130527,104527,28.1,104547,6-2 7-6(2) 6-4,R64,19,6,98,65,52,18,15,8,8,1,66,80,67
38672,38672,Roland Garros,Clay,20130527,104527,28.1,105668,6-3 6-7(2) 6-3 6-3,R32,9,2,120,70,54,31,20,4,5,1,58,77,65
38685,38685,Roland Garros,Clay,20130527,104527,28.1,104755,6-7(5) 4-6 6-4 7-5 8-6,R16,13,6,175,111,81,41,29,9,11,1,63,73,71
38793,38793,s Hertogenbosch,Grass,20130616,104527,28.2,104327,7-6(5) 6-4,R32,10,3,82,49,37,18,11,7,8,1,60,76,60
38801,38801,s Hertogenbosch,Grass,20130616,104527,28.2,103893,6-3 7-6(8),R16,7,1,66,41,31,17,11,0,1,1,62,76,71
38805,38805,s Hertogenbosch,Grass,20130616,104527,28.2,104871,6-4 7-6(2),QF,7,0,62,38,30,16,11,1,2,1,61,79,67
38807,38807,s Hertogenbosch,Grass,20130616,104527,28.2,104198,6-1 6-4,SF,6,1,69,43,34,11,9,10,10,1,62,79,44
39166,39166,Gstaad,Clay,20130722,104527,28.3,104593,7-5 7-6(4),R16,12,2,68,48,38,12,12,2,4,1,71,79,67
39350,39350,Cincinnati Masters,Hard,20130811,104527,28.3,104312,6-3 6-4,R64,8,3,52,32,29,12,10,0,0,1,62,91,71
39456,39456,US Open,Hard,20130826,104527,28.4,103285,7-6(2) 6-3 6-2,R128,7,2,94,49,33,26,15,4,7,1,52,67,60
39508,39508,US Open,Hard,20130826,104527,28.4,103333,7-5 7-6(8) 6-4,R64,8,5,101,61,51,25,17,1,2,1,60,84,71
39534,39534,US Open,Hard,20130826,104527,28.4,104571,6-3 6-2 6-7(1) 7-6(7),R32,11,5,131,68,55,37,21,7,9,1,52,81,64
39547,39547,US Open,Hard,20130826,104527,28.4,104607,3-6 6-1 7-6(6) 6-2,R16,15,6,122,71,56,26,18,3,6,1,58,79,58
39553,39553,US Open,Hard,20130826,104527,28.4,104918,6-4 6-3 6-2,QF,4,4,76,42,37,20,14,0,0,1,55,88,67
39663,39663,Kuala Lumpur,Hard,20130923,104527,28.4,104571,6-1 7-5,R16,6,3,55,27,23,19,10,0,0,1,49,85,76
39667,39667,Kuala Lumpur,Hard,20130923,104527,28.4,104098,2-6 6-3 7-6(3),QF,12,3,103,63,45,22,15,5,7,1,61,71,59
39674,39674,Beijing,Hard,20130930,104527,28.5,104312,4-6 6-3 6-4,R32,10,3,88,49,44,17,15,3,5,1,56,90,47
39768,39768,Shanghai Masters,Hard,20131007,104527,28.5,104731,6-4 3-6 7-6(5),R32,14,1,82,43,35,26,15,1,3,1,52,81,68
39777,39777,Shanghai Masters,Hard,20131007,104527,28.5,105683,7-6(2) 6-4,R16,10,0,62,38,32,18,11,0,0,1,61,84,75
39956,39956,Paris Masters,Hard,20131028,104527,28.5,103852,6-3 3-6 6-3,R32,19,4,71,34,31,24,14,2,3,1,48,91,73
39966,39966,Paris Masters,Hard,20131028,104527,28.5,104597,6-3 6-2,R16,9,3,57,26,19,19,9,1,2,1,46,73,68
39981,39981,Tour Finals,Hard,20131104,104527,28.6,104607,6-3 6-7(0) 6-3,RR,11,1,99,54,41,30,16,5,5,1,55,76,68
39986,39986,Tour Finals,Hard,20131104,104527,28.6,103970,6-7(3) 6-4 6-1,RR,14,2,102,58,41,21,14,6,8,1,57,71,50
40034,40034,Chennai,Hard,20120102,104527,26.7,104273,3-6 6-3 7-5,R16,10,1,82,52,35,19,15,2,6,1,63,67,66
40181,40181,Australian Open,Hard,20120116,104527,26.8,105332,6-1 6-1 7-5,R128,1,3,98,59,41,24,13,10,11,1,60,69,67
40218,40218,Australian Open,Hard,20120116,104527,26.8,104571,7-6(3) 6-4 5-7 6-1,R64,4,4,132,70,49,31,20,7,12,1,53,70,53
40432,40432,Buenos Aires,Clay,20120220,104527,26.8,104547,6-3 6-4,R32,4,1,61,42,31,11,10,6,7,1,69,74,61
40444,40444,Buenos Aires,Clay,20120220,104527,26.8,105332,6-3 5-7 6-2,R16,4,2,90,64,45,13,15,4,7,1,71,70,54
40450,40450,Buenos Aires,Clay,20120220,104527,26.8,105453,6-4 6-2,QF,4,1,61,40,28,15,9,3,3,1,66,70,75
40522,40522,Acapulco,Clay,20120227,104527,26.9,103507,2-6 6-3 6-4,R32,10,3,94,62,42,14,14,7,11,1,66,68,48
40533,40533,Acapulco,Clay,20120227,104527,26.9,105077,6-3 3-6 6-3,R16,6,4,111,66,46,21,14,11,13,1,59,70,51
40539,40539,Acapulco,Clay,20120227,104527,26.9,104871,7-5 6-1,QF,11,3,61,38,29,14,10,1,1,1,62,76,70
40647,40647,Indian Wells Masters,Hard,20120308,104527,26.9,104068,4-6 6-4 6-4,R64,8,3,86,46,35,26,15,2,4,1,53,76,70
40866,40866,Monte Carlo Masters,Clay,20120415,104527,27,103852,6-1 6-4,R64,14,3,48,30,26,11,9,1,1,1,62,87,73
40883,40883,Monte Carlo Masters,Clay,20120415,104527,27,104665,7-5 6-3,R32,7,2,64,30,22,21,11,5,7,1,47,73,66
40892,40892,Monte Carlo Masters,Clay,20120415,104527,27,104597,6-3 6-3,R16,2,2,61,27,19,21,9,3,4,1,44,70,66
41024,41024,Estoril,Clay,20120430,104527,27,103868,7-6(5) 6-1,R16,6,5,68,46,34,12,10,3,4,1,68,74,71
41031,41031,Estoril,Clay,20120430,104527,27,104898,6-1 6-4,QF,5,2,55,27,21,17,9,5,6,1,49,78,65
41065,41065,Madrid Masters,Clay,20120506,104527,27.1,103694,6-4 7-6(3),R64,14,1,62,41,36,11,11,0,1,1,66,88,55
41089,41089,Madrid Masters,Clay,20120506,104527,27.1,103781,6-1 6-4,R32,5,1,47,25,21,17,9,1,1,1,53,84,81
41130,41130,Rome Masters,Clay,20120513,104527,27.1,104898,6-1 4-6 7-5,R64,4,2,114,67,46,24,15,10,12,1,59,69,53
41150,41150,Rome Masters,Clay,20120513,104527,27.1,104386,6-3 6-1,R32,3,1,58,35,20,14,8,3,5,1,60,57,64
41238,41238,Roland Garros,Clay,20120527,104527,27.1,104262,6-3 6-3 4-6 3-6 6-2,R128,4,4,132,81,58,24,23,3,9,1,61,72,51
41296,41296,Roland Garros,Clay,20120527,104527,27.1,104665,7-6(3) 6-7(4) 6-2 6-1,R64,7,5,132,72,61,30,20,3,4,1,55,85,55
41325,41325,Roland Garros,Clay,20120527,104527,27.1,104468,7-5 6-7(5) 6-7(3) 6-3 6-2,R32,9,1,182,108,78,37,27,6,11,1,59,72,51
42017,42017,Cincinnati Masters,Hard,20120812,104527,27.3,103908,6-2 3-6 6-1,R64,8,3,81,38,25,27,12,8,10,1,47,66,68
42039,42039,Cincinnati Masters,Hard,20120812,104527,27.3,103970,6-4 6-1,R32,9,1,42,27,25,9,8,2,2,1,64,93,64
42053,42053,Cincinnati Masters,Hard,20120812,104527,27.3,105453,6-3 6-3,R16,9,1,50,26,24,13,9,1,2,1,52,92,57
42060,42060,Cincinnati Masters,Hard,20120812,104527,27.3,105683,2-6 7-6(5) 6-4,QF,8,2,100,51,38,28,15,4,6,1,51,75,60
42172,42172,US Open,Hard,20120827,104527,27.4,104660,6-7(6) 7-6(2) 6-4 6-2,R128,12,5,135,62,49,46,21,5,7,1,46,79,68
42206,42206,US Open,Hard,20120827,104527,27.4,104327,6-7(6) 6-3 4-6 6-1 7-5,R64,27,6,147,64,56,50,25,7,9,1,44,88,65
42223,42223,US Open,Hard,20120827,104527,27.4,105238,6-4 6-4 6-2,R32,14,0,73,42,36,22,14,0,0,1,58,86,71
42384,42384,Tokyo,Hard,20121001,104527,27.5,105655,7-5 4-6 6-4,R32,10,5,101,48,37,28,16,3,5,1,48,77,58
42398,42398,Tokyo,Hard,20121001,104527,27.5,104871,7-6(1) 6-7(6) 7-5,R16,19,1,107,59,55,25,18,3,4,1,55,93,53
42414,42414,Shanghai Masters,Hard,20121007,104527,27.5,105077,7-6(1) 7-6(5),R64,5,2,84,43,34,20,12,2,4,1,51,79,51
42437,42437,Shanghai Masters,Hard,20121007,104527,27.5,104797,6-4 4-6 6-4,R32,9,3,94,53,41,21,15,5,7,1,56,77,55
42635,42635,Paris Masters,Hard,20121029,104527,27.5,104122,6-3 6-2,R32,6,2,50,27,20,16,8,3,3,1,54,74,76
42762,42762,Zagreb,Carpet,20060130,104527,20.8,103970,4-6 6-1 6-3,R32,6,3,101,53,36,22,13,7,10,1,52,68,49
42783,42783,Auckland,Hard,20060109,104527,20.7,102720,6-3 6-4,R32,8,2,67,42,33,12,10,1,2,1,63,79,52
42796,42796,Auckland,Hard,20060109,104527,20.7,103252,6-2 6-2,R16,5,3,41,20,19,10,8,1,2,1,49,95,56
42803,42803,Auckland,Hard,20060109,104527,20.7,104252,6-3 6-4,QF,4,7,54,26,23,17,10,0,0,1,48,88,81
43104,43104,Stuttgart,Clay,20060717,104527,21.3,104160,6-7(1) 6-3 6-4,R64,4,4,111,72,45,23,15,7,9,1,65,62,66
43120,43120,Stuttgart,Clay,20060717,104527,21.3,103451,6-7(3) 6-2 6-3,R32,5,5,84,53,41,13,14,0,2,1,63,77,50
43184,43184,Basel,Carpet,20061023,104527,21.5,102860,7-6(6) 6-2,R32,7,0,55,27,23,19,10,0,1,1,49,85,68
43194,43194,Basel,Carpet,20061023,104527,21.5,102450,2-6 7-6(4) 6-4,R16,9,2,92,57,40,22,15,3,6,1,62,70,67
